age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,purchased,id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
58,548,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,3316,6,0,6,0,2,0,0,3,2,1
40,176,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,3289,2,1,5,1,2,0,0,0,2,0
40,77,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,294,4,1,6,0,2,0,0,1,2,1
38,63,2,999,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,1,2456,9,1,5,0,2,2,0,5,2,1
32,175,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3630,7,1,3,0,0,0,1,6,2,1
30,135,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,95,1,2,1,0,2,0,1,3,3,1
44,175,2,999,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,3252,4,1,6,0,0,0,0,1,3,0
57,230,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,872,0,1,6,0,0,0,0,3,1,1
33,132,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,397,1,1,2,0,2,0,0,3,3,1
32,210,2,15,1,-1.7,94.215,-40.3,0.846,4991.6,0,1863,0,2,6,0,2,0,0,3,2,2
57,188,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,178,5,2,5,0,2,0,1,6,1,1
59,458,9,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1189,10,1,0,1,2,0,0,3,2,1
31,172,2,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2443,0,1,3,0,0,0,0,6,2,0
36,146,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,0,2326,0,2,6,0,0,0,0,8,4,0
55,266,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2907,1,1,0,1,2,2,1,6,3,1
25,420,1,1,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,0,674,0,2,6,0,2,0,0,9,2,2
53,332,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1317,9,1,5,0,0,0,1,6,3,1
48,1062,3,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,2783,0,0,6,0,0,0,0,6,3,1
29,107,2,999,0,-3.4,92.431,-26.9,0.735,5017.5,1,1617,1,2,2,0,0,2,0,8,4,1
38,122,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1480,1,1,3,0,2,0,0,3,4,1
35,172,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2319,0,1,3,0,2,2,1,4,1,1
36,369,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1158,0,1,3,0,0,0,1,6,3,1
41,463,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,1,3866,0,1,6,0,0,0,0,0,3,1
53,97,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3079,2,0,6,0,2,0,0,3,4,1
29,247,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,2259,0,2,6,0,0,0,1,4,2,1
35,117,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1556,9,1,5,0,2,0,1,4,3,1
35,140,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2301,6,1,0,1,0,0,1,4,2,1
58,84,3,999,0,1.4,93.444,-36.1,4.967,5228.1,0,3099,3,1,0,0,0,0,0,1,4,1
34,243,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,2799,0,3,6,0,2,0,0,3,2,1
54,397,1,999,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,1,971,4,1,6,0,0,0,0,6,1,0
36,140,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1559,0,2,3,0,0,0,0,0,0,1
49,155,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,373,10,1,0,0,2,0,0,1,4,1
50,705,7,999,0,1.4,94.465,-41.8,4.959,5228.1,1,3531,9,1,5,1,2,2,1,4,0,1
60,35,1,999,0,1.4,94.465,-41.8,4.96,5228.1,0,1780,4,1,7,1,2,0,1,4,1,1
48,36,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,3053,1,1,2,0,2,0,0,6,0,1
43,299,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2771,1,2,7,1,0,0,1,6,4,1
39,158,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2748,2,1,2,1,2,2,0,6,2,1
45,165,3,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,805,4,2,2,0,2,0,0,7,2,0
33,101,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,3328,0,2,6,0,2,0,0,7,4,0
33,141,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,4024,1,1,2,0,1,1,1,6,4,1
39,135,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,115,0,1,6,0,0,0,1,4,1,1
45,21,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3265,1,2,0,1,2,2,0,3,3,1
44,191,6,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,17,0,0,6,0,0,0,0,3,4,1
38,103,1,999,0,-2.9,92.963,-40.8,1.099,5076.2,0,1087,0,2,6,0,0,0,0,4,3,1
51,10,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,345,11,1,7,1,2,0,0,1,0,1
43,181,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3693,1,2,0,1,2,0,1,6,1,1
40,43,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,3599,0,2,5,0,2,0,0,6,3,0
50,600,2,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,3979,4,2,6,0,2,0,0,7,3,0
47,114,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1360,1,1,0,1,2,2,0,3,2,1
35,141,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,245,9,2,5,0,2,0,0,6,2,1
50,74,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,3028,10,1,5,0,0,0,0,3,2,1
44,228,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,250,0,1,3,0,0,0,1,6,4,1
35,70,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,1887,0,1,6,1,0,0,0,1,0,1
29,135,3,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,657,9,1,6,0,0,0,0,0,1,0
36,82,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,3090,1,1,2,0,2,0,0,6,2,1
56,311,5,999,0,1.1,93.994,-36.4,4.86,5191.0,0,886,7,0,3,1,0,0,1,6,2,1
44,20,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,0,2318,7,2,3,0,0,0,1,4,1,1
59,17,18,999,0,1.4,93.444,-36.1,4.962,5228.1,0,673,5,1,6,0,2,0,0,1,2,1
38,90,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,348,1,1,3,1,0,0,0,3,1,1
47,170,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3936,9,1,5,0,2,0,1,6,3,1
38,284,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,1704,0,2,6,0,2,0,1,4,3,1
39,85,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1831,1,1,0,1,2,0,1,6,4,1
29,83,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,3753,0,2,2,1,2,0,1,6,4,1
37,136,5,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2251,1,1,2,0,1,1,0,6,4,1
25,1068,3,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1005,1,2,3,0,0,0,0,6,0,1
44,955,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,487,2,1,0,0,2,0,0,6,3,1
30,81,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,509,9,2,6,0,0,2,0,1,0,1
34,210,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,2599,1,1,2,0,2,0,0,0,0,1
31,343,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,3197,4,1,3,0,2,2,1,4,3,1
55,52,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3850,4,1,6,0,2,0,0,1,4,1
29,94,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,808,9,1,6,0,2,2,0,1,4,1
56,687,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1334,5,1,0,1,0,0,0,1,4,1
52,867,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2440,5,0,5,0,0,0,0,3,3,1
35,235,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,641,0,1,6,0,0,0,1,6,3,1
29,104,5,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1624,1,2,0,0,2,2,0,7,2,1
39,82,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2937,1,1,7,0,2,0,0,3,3,1
47,225,4,999,1,-1.8,93.075,-47.1,1.423,5099.1,0,1114,1,1,5,0,2,0,0,0,3,0
55,14,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3926,3,1,0,0,2,0,1,6,2,1
34,122,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1019,9,0,5,0,2,0,0,0,0,0
32,184,4,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2957,2,1,2,0,0,0,0,6,1,1
47,118,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1351,1,1,2,1,2,0,0,1,3,1
34,271,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2707,4,0,1,1,2,0,1,6,2,1
41,106,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2185,4,1,6,0,0,0,1,6,0,1
40,144,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3095,6,1,6,0,0,0,0,1,0,1
43,1332,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,3254,0,1,6,1,2,0,0,1,3,1
35,159,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2658,4,1,3,0,2,0,1,7,3,1
52,203,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2272,9,1,5,0,2,2,0,1,4,1
44,182,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2153,1,2,2,0,2,2,0,7,3,1
43,340,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3492,1,1,2,0,2,0,0,7,2,1
44,121,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3933,9,0,5,0,2,0,0,3,3,1
33,169,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,3170,6,2,6,0,1,1,1,4,2,1
49,801,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,3830,3,1,0,1,0,2,1,6,4,1
50,137,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1008,0,1,1,0,2,0,0,3,4,1
27,23,13,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1329,10,1,3,0,2,0,1,4,0,1
33,135,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2755,2,1,6,0,2,0,1,6,0,1
57,338,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2320,4,1,6,1,0,0,0,1,4,1
40,258,6,999,0,1.4,93.444,-36.1,4.962,5228.1,0,1632,9,1,5,0,2,0,0,1,2,1
29,16,7,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2767,1,1,1,0,0,0,0,6,2,1
43,1806,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2958,1,2,1,0,2,2,0,3,4,1
54,218,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,813,4,1,6,0,0,2,0,3,3,1
42,332,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,3264,1,1,0,1,0,0,1,6,4,1
67,300,3,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,2999,5,1,0,0,0,0,0,1,1,1
33,483,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,105,7,2,2,0,2,0,0,0,2,1
36,65,1,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,776,0,1,6,0,0,0,0,6,3,0
29,14,5,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3480,0,1,6,0,0,2,0,1,0,1
39,168,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,1281,4,1,6,0,0,0,0,1,1,1
50,160,1,999,0,-1.8,93.075,-47.1,1.4,5099.1,1,2648,0,1,6,0,2,0,0,0,0,1
42,77,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1297,6,1,3,1,2,0,0,7,2,1
45,49,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3740,0,1,5,0,0,0,0,3,0,1
49,88,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,4050,4,0,1,0,0,0,1,7,2,1
31,9,17,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2000,7,2,3,0,0,2,0,3,2,1
39,123,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3033,3,1,0,0,2,2,0,1,0,1
38,39,1,999,1,-0.1,93.79799999999999,-40.4,4.968,5195.8,0,3667,1,2,7,0,2,0,1,8,3,0
34,189,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2813,9,1,5,1,2,2,0,1,2,1
31,259,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2567,9,2,6,0,0,0,0,7,3,0
47,99,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,390,0,1,3,0,0,0,0,6,4,1
39,327,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1634,1,1,2,1,2,0,0,6,1,1
32,195,3,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2036,9,1,3,0,0,0,0,6,4,0
36,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,37,1,1,1,0,2,0,1,6,4,1
39,223,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,505,3,1,0,1,2,0,0,1,2,1
60,133,1,999,0,-2.9,92.20100000000001,-31.4,0.861,5076.2,0,2619,0,1,6,0,0,0,0,1,1,1
50,229,1,999,1,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1,1106,9,1,3,0,2,0,0,2,1,0
36,286,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1551,1,1,3,0,0,0,1,6,1,1
46,32,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,726,6,1,1,1,2,0,0,7,3,0
44,126,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,416,0,1,3,0,0,0,0,1,1,1
37,267,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0,2006,9,1,3,0,2,0,1,4,3,1
31,103,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,611,1,1,1,0,0,0,0,3,0,1
44,358,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,2551,0,1,6,0,2,0,0,7,0,1
32,428,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1341,0,1,6,0,2,0,0,1,4,1
33,164,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,1449,1,1,2,1,0,0,1,4,3,1
51,259,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1544,5,1,2,0,2,0,0,7,2,1
33,63,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2959,0,1,6,0,2,0,0,1,1,1
40,192,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2660,0,0,6,0,0,0,1,3,4,1
36,146,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,583,9,2,5,0,0,0,0,4,0,1
32,379,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3532,7,1,5,0,2,0,1,6,0,1
32,24,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,1306,0,1,3,0,2,2,1,0,1,0
49,139,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,511,1,1,1,0,0,0,0,1,2,1
44,158,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,2409,4,1,6,0,0,0,1,6,4,1
47,480,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1210,0,0,3,0,0,0,0,3,1,1
55,349,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1543,9,1,6,0,0,0,1,6,1,1
49,139,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2773,0,1,3,1,0,0,1,6,4,1
46,148,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,653,2,1,6,0,2,0,0,7,3,1
46,140,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3402,6,1,2,1,2,2,1,6,1,1
49,317,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,974,10,1,5,0,0,0,0,4,0,1
44,249,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,550,6,1,2,0,2,0,1,4,3,1
38,430,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,42,1,1,2,1,1,1,1,4,0,1
42,274,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,2488,7,1,3,0,2,0,0,0,1,1
49,128,8,999,0,1.4,93.444,-36.1,4.966,5228.1,0,1949,5,0,5,0,2,2,1,1,3,1
41,122,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2883,9,0,5,0,2,0,0,1,4,1
45,156,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,3659,6,2,2,0,2,0,0,0,4,1
42,721,10,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,790,9,1,5,1,2,0,0,3,2,1
35,36,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,3771,7,1,3,0,2,0,0,0,0,1
32,6,4,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2674,0,2,5,0,0,2,0,6,0,1
51,263,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,524,0,2,6,0,2,2,0,4,0,1
39,997,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1161,2,1,5,0,2,0,0,7,2,1
45,65,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2835,9,1,6,0,0,0,1,4,2,1
38,67,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2975,0,1,3,0,2,0,0,7,3,1
55,126,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1256,9,1,6,0,0,0,1,4,3,1
30,155,1,4,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,2913,0,2,6,0,2,2,0,1,3,2
35,77,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3441,9,1,5,0,2,2,0,3,2,1
36,45,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,1534,3,1,1,0,2,0,1,4,1,1
33,85,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1396,4,1,6,0,2,0,0,6,4,1
26,1447,2,999,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,1,978,8,2,2,0,2,0,0,5,1,1
40,85,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0,1500,0,1,3,1,2,0,1,4,0,1
32,363,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,469,7,2,3,0,1,1,0,6,4,0
48,106,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,364,7,2,0,1,2,2,0,6,2,1
48,231,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1835,1,1,5,0,2,2,1,6,3,1
39,182,6,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2688,1,0,2,0,2,0,1,6,3,1
36,101,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,2537,9,1,6,0,2,2,0,6,1,1
53,75,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1488,7,1,3,1,2,0,1,4,2,1
30,181,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,825,7,2,3,0,2,0,0,4,1,1
41,130,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,333,2,1,6,0,0,0,1,6,4,1
31,180,1,10,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,2118,10,2,6,0,2,0,0,5,3,2
55,632,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3319,5,1,1,1,2,2,0,3,3,1
30,58,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2175,1,1,2,0,2,0,0,3,2,1
34,93,1,999,0,-1.8,92.84299999999999,-50.0,1.629,5099.1,0,1498,9,1,5,0,2,0,0,5,1,1
59,85,1,999,0,-0.1,93.79799999999999,-40.4,4.968,5195.8,1,2502,0,1,6,0,0,0,1,8,3,1
36,275,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0,2020,9,2,5,0,0,0,0,1,4,1
29,231,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,810,9,2,5,0,2,0,0,6,4,1
40,145,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,1599,2,1,6,0,2,0,0,1,1,1
28,120,3,999,0,-1.8,92.84299999999999,-50.0,1.811,5099.1,1,3694,9,2,6,0,2,0,0,5,1,1
26,160,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0,422,0,2,3,0,2,0,1,6,0,1
37,481,2,999,4,-1.7,94.027,-38.3,0.899,4991.6,1,1661,9,2,6,0,2,0,0,1,3,0
50,113,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1539,7,1,2,1,2,0,0,1,1,1
60,245,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3127,5,1,6,1,2,0,1,6,3,1
39,109,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1497,5,2,3,0,0,0,1,6,2,1
36,137,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2968,0,1,3,0,2,0,0,6,3,1
48,248,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,2386,3,1,0,0,0,0,0,1,1,1
47,117,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,159,9,2,7,0,0,0,0,3,3,1
25,322,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3340,1,2,2,0,2,2,0,3,4,1
54,148,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2394,5,1,2,0,2,0,0,3,2,1
35,35,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1209,0,1,3,1,1,1,1,6,4,1
30,70,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,360,7,1,2,0,0,0,0,3,3,1
33,474,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,237,1,2,1,0,2,0,0,6,0,1
38,456,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1323,1,1,1,1,0,0,0,3,2,1
30,70,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2316,0,1,6,0,0,0,0,3,0,1
37,242,6,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,991,9,1,5,0,2,0,1,3,3,1
30,246,1,7,1,-2.9,92.963,-40.8,1.26,5076.2,1,3180,0,2,5,0,1,1,0,4,2,2
51,99,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1651,1,1,6,0,2,0,0,6,0,1
40,224,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1454,0,1,2,0,0,0,1,6,3,1
33,68,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1153,0,1,3,1,2,0,0,1,3,1
37,115,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,922,0,1,3,0,2,0,1,6,1,1
31,232,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3672,9,1,3,0,2,2,0,7,2,1
35,204,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3769,9,1,6,0,0,2,0,1,3,1
43,257,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,96,4,1,5,0,0,0,0,7,3,1
33,333,1,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1155,7,1,3,0,1,1,0,6,0,0
57,76,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1672,9,1,6,1,0,2,1,6,1,1
34,234,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,2621,1,1,2,0,0,0,0,0,2,0
58,268,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,97,5,1,1,1,0,0,1,6,1,1
58,1234,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1321,0,2,6,0,0,0,1,6,1,1
39,261,1,3,1,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,1,1089,6,0,3,0,0,0,0,9,3,2
35,1259,6,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3438,1,1,2,0,0,0,0,3,4,1
35,112,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,2877,9,2,2,0,2,0,0,7,4,1
47,261,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,2536,9,1,5,1,0,0,1,6,0,1
57,134,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3399,1,1,0,0,0,0,0,1,2,1
47,1334,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,1745,1,1,7,1,0,0,1,6,3,1
24,226,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,1280,1,1,2,1,2,0,1,6,2,1
32,205,4,999,1,-3.0,92.713,-33.0,0.706,5023.5,1,3770,6,2,6,0,2,0,0,2,1,0
46,246,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3862,7,1,6,0,0,0,0,1,3,1
30,348,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,4042,1,1,2,0,0,0,1,4,2,1
48,517,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2397,0,1,2,1,0,0,1,6,2,1
35,288,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1397,1,1,2,1,2,0,1,4,0,1
56,69,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,3759,9,1,6,0,0,2,1,4,1,1
39,219,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,385,0,2,7,0,0,2,1,6,0,1
52,167,1,10,4,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,1097,4,1,3,0,2,2,0,1,3,0
39,58,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,2166,0,1,3,0,2,0,0,7,1,1
50,511,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,3148,11,1,0,1,2,0,0,3,1,1
32,151,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,200,8,2,6,0,0,0,0,7,2,1
48,487,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,3342,2,1,2,1,0,0,0,6,4,1
43,77,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,4104,7,1,3,0,0,0,1,6,1,1
40,459,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,296,4,1,6,0,2,0,0,6,3,1
55,6,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,442,10,1,0,0,2,0,1,9,3,1
28,161,4,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,1646,0,1,6,0,0,0,0,1,0,1
38,17,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,4,7,1,2,0,1,1,1,4,0,1
